1500100028,1000008,2
1500100028,1000009,70
1500100029,1000001,21
1500100029,1000002,65
1500100029,1000003,144
1500100029,1000007,63
1500100029,1000008,71
1500100029,1000009,41
1500100030,1000001,139
1500100030,1000002,36
1500100030,1000003,99
1500100030,1000007,30
1500100030,1000008,46
1500100030,1000009,19
1500100031,1000001,5
1500100031,1000002,41
1500100031,1000003,46
1500100031,1000004,53
1500100031,1000005,52
1500100031,1000006,12
1500100032,1000001,12
1500100032,1000002,11
1500100032,1000003,86
1500100032,1000004,25
1500100032,1000005,28
1500100032,1000006,22
1500100033,1000001,120
1500100033,1000002,64
1500100033,1000003,124
1500100033,1000007,57
1500100033,1000008,87
1500100033,1000009,80
1500100034,1000001,52
1500100034,1000002,93
1500100034,1000003,131
1500100034,1000007,5
1500100034,1000008,44
1500100034,1000009,35
1500100035,1000001,136
1500100035,1000002,11
1500100035,1000003,127
1500100035,1000007,45
1500100035,1000008,98
1500100035,1000009,40
1500100036,1000001,143
1500100036,1000002,26
1500100036,1000003,5
1500100036,1000004,97
1500100036,1000005,50
1500100036,1000006,41
1500100037,1000001,40
1500100037,1000002,106
1500100037,1000003,31
1500100037,1000004,36
1500100037,1000005,59
1500100037,1000006,83
1500100038,1000001,5
1500100038,1000002,8
1500100038,1000003,137
1500100038,1000007,95
1500100038,1000008,52
1500100038,1000009,84
1500100039,1000001,140
1500100039,1000002,34
1500100039,1000003,126
1500100039,1000004,88
1500100039,1000005,97
1500100039,1000006,18
1500100040,1000001,90
1500100040,1000002,87
1500100040,1000003,85
1500100040,1000004,13
1500100040,1000005,33
1500100040,1000006,74
1500100041,1000001,143
1500100041,1000002,75
1500100041,1000003,55
1500100041,1000007,65
1500100041,1000008,69
1500100041,1000009,61
1500100042,1000001,65
1500100042,1000002,98
1500100042,1000003,41
1500100042,1000004,10
1500100042,1000005,43
1500100042,1000006,41
1500100043,1000001,45
1500100043,1000002,74
1500100043,1000003,43
1500100043,1000007,92
1500100043,1000008,21
1500100043,1000009,81
1500100044,1000001,41
1500100044,1000002,52
1500100044,1000003,82
1500100044,1000004,88
1500100044,1000005,22
1500100044,1000006,10
1500100045,1000001,136
1500100045,1000002,37
1500100045,1000003,51
1500100045,1000007,70
1500100045,1000008,20
1500100045,1000009,41
1500100046,1000001,66
1500100046,1000002,2
1500100046,1000003,82
1500100046,1000007,55
1500100046,1000008,77
1500100046,1000009,0
1500100047,1000001,43
1500100047,1000002,90
1500100047,1000003,11
1500100047,1000004,9
1500100047,1000005,77
1500100047,1000006,17
1500100048,1000001,43
1500100048,1000002,126
1500100048,1000003,38
1500100048,1000007,65
1500100048,1000008,56
1500100048,1000009,62
1500100049,1000001,3
1500100049,1000002,34
1500100049,1000003,76
1500100049,1000007,77
1500100049,1000008,27
1500100049,1000009,70
1500100050,1000001,60
1500100050,1000002,103
1500100050,1000003,38
1500100050,1000004,48
1500100050,1000005,83
1500100050,1000006,10
1500100051,1000001,75
1500100051,1000002,31
1500100051,1000003,123
1500100051,1000004,93
1500100051,1000005,29
1500100051,1000006,89
1500100052,1000001,79
1500100052,1000002,137
1500100052,1000003,72
1500100052,1000007,3
1500100052,1000008,94
1500100052,1000009,39
1500100053,1000001,117
1500100053,1000002,31
1500100053,1000003,98
1500100053,1000004,60
1500100053,1000005,86
1500100053,1000006,50
1500100054,1000001,49
1500100054,1000002,144
1500100054,1000003,64
1500100054,1000007,25
1500100054,1000008,11
1500100054,1000009,79
1500100055,1000001,33
1500100055,1000002,52
1500100055,1000003,28
1500100055,1000004,44
1500100055,1000005,7
1500100055,1000006,72
1500100056,1000001,118
1500100056,1000002,64
1500100056,1000003,109
1500100056,1000007,37
1500100056,1000008,51
1500100056,1000009,1
1500100057,1000001,106
1500100057,1000002,94
1500100057,1000003,94
1500100057,1000004,29
1500100057,1000005,77
1500100057,1000006,31
1500100058,1000001,136
1500100058,1000002,99
1500100058,1000003,85
1500100058,1000007,83
1500100058,1000008,18
1500100058,1000009,43
1500100059,1000001,136
1500100059,1000002,25
1500100059,1000003,143
1500100059,1000007,99
1500100059,1000008,81
1500100059,1000009,22
1500100060,1000001,127
1500100060,1000002,13
1500100060,1000003,106
1500100060,1000004,94
1500100060,1000005,32
1500100060,1000006,30
1500100061,1000001,81
1500100061,1000002,63
1500100061,1000003,143
1500100061,1000004,17
1500100061,1000005,38
1500100061,1000006,67
1500100062,1000001,2
1500100062,1000002,144
1500100062,1000003,1
1500100062,1000004,25
1500100062,1000005,30
1500100062,1000006,39
1500100063,1000001,35
1500100063,1000002,9
1500100063,1000003,57
1500100063,1000004,43
1500100063,1000005,43
1500100063,1000006,18
1500100064,1000001,140
1500100064,1000002,80
1500100064,1000003,52
1500100064,1000007,19
1500100064,1000008,89
1500100064,1000009,48
1500100065,1000001,105
1500100065,1000002,72
1500100065,1000003,17
1500100065,1000007,56
1500100065,1000008,7
1500100065,1000009,13
1500100066,1000001,105
1500100066,1000002,59
1500100066,1000003,124
1500100066,1000004,98
1500100066,1000005,92
1500100066,1000006,48
1500100067,1000001,20
1500100067,1000002,54
1500100067,1000003,85
1500100067,1000004,27
1500100067,1000005,3
1500100067,1000006,49
1500100068,1000001,127
1500100068,1000002,23
1500100068,1000003,75
1500100068,1000007,23
1500100068,1000008,62
1500100068,1000009,75
1500100069,1000001,106
1500100069,1000002,46
1500100069,1000003,41
1500100069,1000004,51
1500100069,1000005,36
1500100069,1000006,21
1500100070,1000001,12
1500100070,1000002,94
1500100070,1000003,121
1500100070,1000007,41
1500100070,1000008,87
1500100070,1000009,87
1500100071,1000001,121
1500100071,1000002,47
1500100071,1000003,130
1500100071,1000007,30
1500100071,1000008,26
1500100071,1000009,29
1500100072,1000001,21
1500100072,1000002,35
1500100072,1000003,148
1500100072,1000007,96
1500100072,1000008,73
1500100072,1000009,9
1500100073,1000001,69
1500100073,1000002,63
1500100073,1000003,105
1500100073,1000004,88
1500100073,1000005,98
1500100073,1000006,55
1500100074,1000001,58
1500100074,1000002,94
1500100074,1000003,5
1500100074,1000007,87
1500100074,1000008,5
1500100074,1000009,59
1500100075,1000001,92
1500100075,1000002,144
1500100075,1000003,97
1500100075,1000004,2
1500100075,1000005,38
1500100075,1000006,64
1500100076,1000001,131
1500100076,1000002,24
1500100076,1000003,129
1500100076,1000007,14
1500100076,1000008,75
1500100076,1000009,62
1500100077,1000001,99
1500100077,1000002,79
1500100077,1000003,27
1500100077,1000007,32
1500100077,1000008,66
1500100077,1000009,43
1500100078,1000001,30
1500100078,1000002,43
1500100078,1000003,37
1500100078,1000007,83
1500100078,1000008,79
1500100078,1000009,8
1500100079,1000001,53
1500100079,1000002,12
1500100079,1000003,118
1500100079,1000004,66
1500100079,1000005,84
1500100079,1000006,8
1500100080,1000001,142
1500100080,1000002,149
1500100080,1000003,123
1500100080,1000007,41
1500100080,1000008,84
1500100080,1000009,89
1500100081,1000001,114
1500100081,1000002,77
1500100081,1000003,17
1500100081,1000007,7
1500100081,1000008,29
1500100081,1000009,35
1500100082,1000001,104
1500100082,1000002,106
1500100082,1000003,2
1500100082,1000004,19
1500100082,1000005,27
1500100082,1000006,25
1500100083,1000001,47
1500100083,1000002,60
1500100083,1000003,123
1500100083,1000004,80
1500100083,1000005,33
1500100083,1000006,83
1500100084,1000001,18
1500100084,1000002,88
1500100084,1000003,40
1500100084,1000007,19
1500100084,1000008,42
1500100084,1000009,98
1500100085,1000001,22
1500100085,1000002,122
1500100085,1000003,25
1500100085,1000004,69
1500100085,1000005,53
1500100085,1000006,26
1500100086,1000001,32
1500100086,1000002,83
1500100086,1000003,31
1500100086,1000007,86
1500100086,1000008,56
1500100086,1000009,0
1500100087,1000001,15
1500100087,1000002,108
1500100087,1000003,94
1500100087,1000007,72
1500100087,1000008,34
1500100087,1000009,40
1500100088,1000001,8
1500100088,1000002,139
1500100088,1000003,59
1500100088,1000004,81
1500100088,1000005,93
1500100088,1000006,23
1500100089,1000001,83
1500100089,1000002,106
1500100089,1000003,88
1500100089,1000004,96
1500100089,1000005,34
1500100089,1000006,65
1500100090,1000001,110
1500100090,1000002,58
1500100090,1000003,77
1500100090,1000004,8
1500100090,1000005,32
1500100090,1000006,30
1500100091,1000001,23
1500100091,1000002,98
1500100091,1000003,2
1500100091,1000004,13
1500100091,1000005,96
1500100091,1000006,96
1500100092,1000001,14
1500100092,1000002,88
1500100092,1000003,51
1500100092,1000007,36
1500100092,1000008,64
1500100092,1000009,95
1500100093,1000001,125
1500100093,1000002,74
1500100093,1000003,97
1500100093,1000004,74
1500100093,1000005,85
1500100093,1000006,73
1500100094,1000001,134
1500100094,1000002,109
1500100094,1000003,135
1500100094,1000004,3
1500100094,1000005,12
1500100094,1000006,11
1500100095,1000001,59
1500100095,1000002,7
1500100095,1000003,92
1500100095,1000004,74
1500100095,1000005,34
1500100095,1000006,70
1500100096,1000001,88
1500100096,1000002,45
1500100096,1000003,40
1500100096,1000007,9
1500100096,1000008,93
1500100096,1000009,51
1500100097,1000001,89
1500100097,1000002,117
1500100097,1000003,110
1500100097,1000004,45
1500100097,1000005,44
1500100097,1000006,24
1500100098,1000001,102
1500100098,1000002,41
1500100098,1000003,35
1500100098,1000007,73
1500100098,1000008,88
1500100098,1000009,85
1500100099,1000001,80
1500100099,1000002,63
1500100099,1000003,140
1500100099,1000004,1
1500100099,1000005,89
1500100099,1000006,4
1500100100,1000001,142
1500100100,1000002,22
1500100100,1000003,133
1500100100,1000004,40
1500100100,1000005,30
1500100100,1000006,65
1500100101,1000001,57
1500100101,1000002,28
1500100101,1000003,12
1500100101,1000004,45
1500100101,1000005,16
1500100101,1000006,69
1500100102,1000001,146
1500100102,1000002,94
1500100102,1000003,79
1500100102,1000004,46
1500100102,1000005,9
1500100102,1000006,23
1500100103,1000001,130
1500100103,1000002,137
1500100103,1000003,81
1500100103,1000007,98
1500100103,1000008,47
1500100103,1000009,44
1500100104,1000001,126
1500100104,1000002,120
1500100104,1000003,128
1500100104,1000007,67
1500100104,1000008,14
1500100104,1000009,78
1500100105,1000001,50
1500100105,1000002,34
1500100105,1000003,36
1500100105,1000004,53
1500100105,1000005,71
1500100105,1000006,8
1500100106,1000001,71
1500100106,1000002,54
1500100106,1000003,69
1500100106,1000004,96
1500100106,1000005,54
1500100106,1000006,48
1500100107,1000001,91
1500100107,1000002,86
1500100107,1000003,100
1500100107,1000007,84
1500100107,1000008,90
1500100107,1000009,7
1500100108,1000001,14
1500100108,1000002,123
1500100108,1000003,136
1500100108,1000007,60
1500100108,1000008,13
1500100108,1000009,83
1500100109,1000001,84
1500100109,1000002,35
1500100109,1000003,95
1500100109,1000004,25
1500100109,1000005,69
1500100109,1000006,40
1500100110,1000001,127
1500100110,1000002,42
1500100110,1000003,32
1500100110,1000004,20
1500100110,1000005,91
1500100110,1000006,45
1500100111,1000001,17
1500100111,1000002,143
1500100111,1000003,96
1500100111,1000007,92
1500100111,1000008,54
1500100111,1000009,75
1500100112,1000001,33
1500100112,1000002,7
1500100112,1000003,136
1500100112,1000007,62
1500100112,1000008,49
1500100112,1000009,72
1500100113,1000001,96
1500100113,1000002,80
1500100113,1000003,140
1500100113,1000007,84
1500100113,1000008,81
1500100113,1000009,38
1500100114,1000001,143
1500100114,1000002,39
1500100114,1000003,104
1500100114,1000007,61
1500100114,1000008,42
1500100114,1000009,13
1500100115,1000001,92
1500100115,1000002,67
1500100115,1000003,17
1500100115,1000007,14
1500100115,1000008,94
1500100115,1000009,80
1500100116,1000001,112
1500100116,1000002,63
1500100116,1000003,140
1500100116,1000004,72
1500100116,1000005,74
1500100116,1000006,59
1500100117,1000001,141
1500100117,1000002,40
1500100117,1000003,0
1500100117,1000007,90
1500100117,1000008,18
1500100117,1000009,42
1500100118,1000001,85
1500100118,1000002,148
1500100118,1000003,110
1500100118,1000004,95
1500100118,1000005,28
1500100118,1000006,43
1500100119,1000001,22
1500100119,1000002,116
1500100119,1000003,128
1500100119,1000004,99
1500100119,1000005,68
1500100119,1000006,75
1500100120,1000001,103
1500100120,1000002,133
1500100120,1000003,29
1500100120,1000004,67
1500100120,1000005,57
1500100120,1000006,48
1500100121,1000001,117
1500100121,1000002,71
1500100121,1000003,103
1500100121,1000004,19
1500100121,1000005,11
1500100121,1000006,62
1500100122,1000001,0
1500100122,1000002,72
1500100122,1000003,125
1500100122,1000007,14
1500100122,1000008,84
1500100122,1000009,35
1500100123,1000001,140
1500100123,1000002,66
1500100123,1000003,83
1500100123,1000007,75
1500100123,1000008,86
1500100123,1000009,1
1500100124,1000001,116
1500100124,1000002,35
1500100124,1000003,58
1500100124,1000007,46
1500100124,1000008,99
1500100124,1000009,77
1500100125,1000001,80
1500100125,1000002,77
1500100125,1000003,115
1500100125,1000004,8
1500100125,1000005,77
1500100125,1000006,28
1500100126,1000001,70
1500100126,1000002,39
1500100126,1000003,77
1500100126,1000007,86
1500100126,1000008,45
1500100126,1000009,86
1500100127,1000001,55
1500100127,1000002,47
1500100127,1000003,14
1500100127,1000004,48
1500100127,1000005,5
1500100127,1000006,7
1500100128,1000001,59
1500100128,1000002,135
1500100128,1000003,119
1500100128,1000004,53
1500100128,1000005,86
1500100128,1000006,97
1500100129,1000001,29
1500100129,1000002,116
1500100129,1000003,100
1500100129,1000004,63
1500100129,1000005,77
1500100129,1000006,33
1500100130,1000001,17
1500100130,1000002,63
1500100130,1000003,58
1500100130,1000007,80
1500100130,1000008,61
1500100130,1000009,20
1500100131,1000001,46
1500100131,1000002,64
1500100131,1000003,147
1500100131,1000004,86
1500100131,1000005,43
1500100131,1000006,66
1500100132,1000001,54
1500100132,1000002,35
1500100132,1000003,34
1500100132,1000004,97
1500100132,1000005,48
1500100132,1000006,40
1500100133,1000001,8
1500100133,1000002,42
1500100133,1000003,139
1500100133,1000007,26
1500100133,1000008,60
1500100133,1000009,57
1500100134,1000001,13
1500100134,1000002,25
1500100134,1000003,65
1500100134,1000007,61
1500100134,1000008,87
1500100134,1000009,28
1500100135,1000001,61
1500100135,1000002,109
1500100135,1000003,7
1500100135,1000007,10
1500100135,1000008,59
1500100135,1000009,6
1500100136,1000001,125
1500100136,1000002,102
1500100136,1000003,86
1500100136,1000004,98
1500100136,1000005,78
1500100136,1000006,94
1500100137,1000001,79
1500100137,1000002,113
1500100137,1000003,66
1500100137,1000007,49
1500100137,1000008,22
1500100137,1000009,74
1500100138,1000001,2
1500100138,1000002,62
1500100138,1000003,32
1500100138,1000004,15
1500100138,1000005,45
1500100138,1000006,47
1500100139,1000001,99
1500100139,1000002,72
1500100139,1000003,97
1500100139,1000004,40
1500100139,1000005,18
1500100139,1000006,49
1500100140,1000001,16
1500100140,1000002,124
1500100140,1000003,92
1500100140,1000004,98
1500100140,1000005,42
1500100140,1000006,87
1500100141,1000001,24
1500100141,1000002,15
1500100141,1000003,142
1500100141,1000007,29
1500100141,1000008,57
1500100141,1000009,69
1500100142,1000001,120
1500100142,1000002,79
1500100142,1000003,134
1500100142,1000004,55
1500100142,1000005,73
1500100142,1000006,0
1500100143,1000001,55
1500100143,1000002,49
1500100143,1000003,125
1500100143,1000004,64
1500100143,1000005,30
1500100143,1000006,17
1500100144,1000001,21
1500100144,1000002,59
1500100144,1000003,49
1500100144,1000004,38
1500100144,1000005,77
1500100144,1000006,50
1500100145,1000001,74
1500100145,1000002,64
1500100145,1000003,58
1500100145,1000007,93
1500100145,1000008,53
1500100145,1000009,15
1500100146,1000001,98
1500100146,1000002,66
1500100146,1000003,50
1500100146,1000007,13
1500100146,1000008,93
1500100146,1000009,65
1500100147,1000001,25
1500100147,1000002,64
1500100147,1000003,49
1500100147,1000007,36
1500100147,1000008,48
1500100147,1000009,61
1500100148,1000001,135
1500100148,1000002,79
1500100148,1000003,134
1500100148,1000004,91
1500100148,1000005,48
1500100148,1000006,13
1500100149,1000001,38
1500100149,1000002,17
1500100149,1000003,144
1500100149,1000007,34
1500100149,1000008,73
1500100149,1000009,7
1500100150,1000001,95
1500100150,1000002,76
1500100150,1000003,103
1500100150,1000004,23
1500100150,1000005,74
1500100150,1000006,51
1500100151,1000001,148
1500100151,1000002,13
1500100151,1000003,35
1500100151,1000007,22
1500100151,1000008,49
1500100151,1000009,8
1500100152,1000001,148
1500100152,1000002,4
1500100152,1000003,8
1500100152,1000004,84
1500100152,1000005,30
1500100152,1000006,47
1500100153,1000001,0
1500100153,1000002,74
1500100153,1000003,9
1500100153,1000004,53
1500100153,1000005,23
1500100153,1000006,28
1500100154,1000001,39
1500100154,1000002,149
1500100154,1000003,31
1500100154,1000004,43
1500100154,1000005,58
1500100154,1000006,8
1500100155,1000001,134
1500100155,1000002,110
1500100155,1000003,123
1500100155,1000004,42
1500100155,1000005,43
1500100155,1000006,49
1500100156,1000001,22
1500100156,1000002,36
1500100156,1000003,86
1500100156,1000007,64
1500100156,1000008,18
1500100156,1000009,61
1500100157,1000001,47
1500100157,1000002,18
1500100157,1000003,81
1500100157,1000007,44
1500100157,1000008,87
1500100157,1000009,12
1500100158,1000001,129
1500100158,1000002,9
1500100158,1000003,23
1500100158,1000007,87
1500100158,1000008,88
1500100158,1000009,82
1500100159,1000001,35
1500100159,1000002,40
1500100159,1000003,125
1500100159,1000004,79
1500100159,1000005,71
1500100159,1000006,95
1500100160,1000001,80
1500100160,1000002,146
1500100160,1000003,142
1500100160,1000004,86
1500100160,1000005,97
1500100160,1000006,17
1500100161,1000001,7
1500100161,1000002,121
1500100161,1000003,115
1500100161,1000007,31
1500100161,1000008,1
1500100161,1000009,21
1500100162,1000001,121
1500100162,1000002,76
1500100162,1000003,19
1500100162,1000004,45
1500100162,1000005,55
1500100162,1000006,97
1500100163,1000001,98
1500100163,1000002,20
1500100163,1000003,22
1500100163,1000007,57
1500100163,1000008,5
1500100163,1000009,89
1500100164,1000001,134
1500100164,1000002,69
1500100164,1000003,96
1500100164,1000007,30
1500100164,1000008,14
1500100164,1000009,21
1500100165,1000001,39
1500100165,1000002,121
1500100165,1000003,88
1500100165,1000004,42
1500100165,1000005,72
1500100165,1000006,50
1500100166,1000001,112
1500100166,1000002,118
1500100166,1000003,15
1500100166,1000004,29
1500100166,1000005,41
1500100166,1000006,41
1500100167,1000001,113
1500100167,1000002,80
1500100167,1000003,102
1500100167,1000007,11
1500100167,1000008,54
1500100167,1000009,41
1500100168,1000001,5
1500100168,1000002,45
1500100168,1000003,70
1500100168,1000007,71
1500100168,1000008,37
1500100168,1000009,3
1500100169,1000001,137
1500100169,1000002,120
1500100169,1000003,13
1500100169,1000007,84
1500100169,1000008,83
1500100169,1000009,38
1500100170,1000001,73
1500100170,1000002,145
1500100170,1000003,11
1500100170,1000004,57
1500100170,1000005,41
1500100170,1000006,60
1500100171,1000001,77
1500100171,1000002,103
1500100171,1000003,0
1500100171,1000007,94
1500100171,1000008,23
1500100171,1000009,26
1500100172,1000001,36
1500100172,1000002,0
1500100172,1000003,126
1500100172,1000007,64
1500100172,1000008,92
1500100172,1000009,94
1500100173,1000001,53
1500100173,1000002,105
1500100173,1000003,119
1500100173,1000004,52
1500100173,1000005,34
1500100173,1000006,26
1500100174,1000001,18
1500100174,1000002,99
1500100174,1000003,5
1500100174,1000007,77
1500100174,1000008,78
1500100174,1000009,11
1500100175,1000001,119
1500100175,1000002,26
1500100175,1000003,133
1500100175,1000007,96
1500100175,1000008,6
1500100175,1000009,72
1500100176,1000001,74
1500100176,1000002,47
1500100176,1000003,21
1500100176,1000004,13
1500100176,1000005,17
1500100176,1000006,62
1500100177,1000001,26
1500100177,1000002,44
1500100177,1000003,106
1500100177,1000004,79
1500100177,1000005,0
1500100177,1000006,18
1500100178,1000001,95
1500100178,1000002,21
1500100178,1000003,100
1500100178,1000004,97
1500100178,1000005,51
1500100178,1000006,24
1500100179,1000001,68
1500100179,1000002,82
1500100179,1000003,135
1500100179,1000007,71
1500100179,1000008,95
1500100179,1000009,6
1500100180,1000001,97
1500100180,1000002,114
1500100180,1000003,48
1500100180,1000007,42
1500100180,1000008,74
1500100180,1000009,70
1500100181,1000001,18
1500100181,1000002,43
1500100181,1000003,37
1500100181,1000007,26
1500100181,1000008,21
1500100181,1000009,20
1500100182,1000001,6
1500100182,1000002,17
1500100182,1000003,21
1500100182,1000004,39
1500100182,1000005,82
1500100182,1000006,53
1500100183,1000001,0
1500100183,1000002,137
1500100183,1000003,105
1500100183,1000007,97
1500100183,1000008,29
1500100183,1000009,62
1500100184,1000001,143
1500100184,1000002,128
1500100184,1000003,75
1500100184,1000007,84
1500100184,1000008,95
1500100184,1000009,55
1500100185,1000001,139
1500100185,1000002,46
1500100185,1000003,16
1500100185,1000007,51
1500100185,1000008,54
1500100185,1000009,59
1500100186,1000001,98
1500100186,1000002,137
1500100186,1000003,93
1500100186,1000004,79
1500100186,1000005,44
1500100186,1000006,45
1500100187,1000001,103
1500100187,1000002,18
1500100187,1000003,86
1500100187,1000007,21
1500100187,1000008,35
1500100187,1000009,50
1500100188,1000001,83
1500100188,1000002,144
1500100188,1000003,35
1500100188,1000007,46
1500100188,1000008,74
1500100188,1000009,64
1500100189,1000001,54
1500100189,1000002,125
1500100189,1000003,82
1500100189,1000007,12
1500100189,1000008,38
1500100189,1000009,17
1500100190,1000001,45
1500100190,1000002,4
1500100190,1000003,91
1500100190,1000007,19
1500100190,1000008,89
1500100190,1000009,44
1500100191,1000001,92
1500100191,1000002,109
1500100191,1000003,86
1500100191,1000007,51
1500100191,1000008,16
1500100191,1000009,41
1500100192,1000001,127
1500100192,1000002,129
1500100192,1000003,99
1500100192,1000004,40
1500100192,1000005,18
1500100192,1000006,70
1500100193,1000001,131
1500100193,1000002,40
1500100193,1000003,88
1500100193,1000004,9
1500100193,1000005,61
1500100193,1000006,36
1500100194,1000001,56
1500100194,1000002,43
1500100194,1000003,30
1500100194,1000007,88
1500100194,1000008,14
1500100194,1000009,0
1500100195,1000001,21
1500100195,1000002,147
1500100195,1000003,10
1500100195,1000004,5
1500100195,1000005,99
1500100195,1000006,30
1500100196,1000001,130
1500100196,1000002,56
1500100196,1000003,106
1500100196,1000004,65
1500100196,1000005,17
1500100196,1000006,72
1500100197,1000001,91
1500100197,1000002,60
1500100197,1000003,21
1500100197,1000007,40
1500100197,1000008,38
1500100197,1000009,58
1500100198,1000001,13
1500100198,1000002,12
1500100198,1000003,103
1500100198,1000007,96
1500100198,1000008,26
1500100198,1000009,70
1500100199,1000001,95
1500100199,1000002,44
1500100199,1000003,105
1500100199,1000004,30
1500100199,1000005,50
1500100199,1000006,67
1500100200,1000001,0
1500100200,1000002,101
1500100200,1000003,12
1500100200,1000007,88
1500100200,1000008,2
1500100200,1000009,43
1500100201,1000001,94
1500100201,1000002,29
1500100201,1000003,22
1500100201,1000004,49
1500100201,1000005,22
1500100201,1000006,31
1500100202,1000001,62
1500100202,1000002,70
1500100202,1000003,47
1500100202,1000004,75
1500100202,1000005,2
1500100202,1000006,12
1500100203,1000001,87
1500100203,1000002,25
1500100203,1000003,8
1500100203,1000007,51
1500100203,1000008,1
1500100203,1000009,78
1500100204,1000001,120
1500100204,1000002,14
1500100204,1000003,111
1500100204,1000007,63
1500100204,1000008,6
1500100204,1000009,84
1500100205,1000001,104
1500100205,1000002,79
1500100205,1000003,20
1500100205,1000007,88
1500100205,1000008,22
1500100205,1000009,79
1500100206,1000001,59
1500100206,1000002,149
1500100206,1000003,6
1500100206,1000004,79
1500100206,1000005,42
1500100206,1000006,20
1500100207,1000001,46
1500100207,1000002,65
1500100207,1000003,73
1500100207,1000004,8
1500100207,1000005,67
1500100207,1000006,16
1500100208,1000001,97
1500100208,1000002,92
1500100208,1000003,149
1500100208,1000007,80
1500100208,1000008,28
1500100208,1000009,5
1500100209,1000001,129
1500100209,1000002,45
1500100209,1000003,111
1500100209,1000004,8
1500100209,1000005,92
1500100209,1000006,18
1500100210,1000001,0
1500100210,1000002,94
1500100210,1000003,80
1500100210,1000007,28
1500100210,1000008,76
1500100210,1000009,49
1500100211,1000001,144
1500100211,1000002,37
1500100211,1000003,136
1500100211,1000007,91
1500100211,1000008,45
1500100211,1000009,0
1500100212,1000001,79
1500100212,1000002,44
1500100212,1000003,79
1500100212,1000007,42
1500100212,1000008,89
1500100212,1000009,16
